type,subtype,bedroomCount,bathroomCount,province,locality,postCode,habitableSurface,buildingCondition,buildingConstructionYear,facedeCount,toiletCount,epcScore,price,region,price_per_m2
1.0,FLAT_STUDIO,,1.0,Brussels,Bruxelles,1000,37.0,4,,,,1.0,159000.0,Brussels,4297.2972972972975
1.0,APARTMENT,1.0,,Brussels,Bruxelles (Bruxelles),1000,51.0,nan,,2.0,,4.0,290000.0,Brussels,5686.274509803921
1.0,APARTMENT,,1.0,Brussels,Bruxelles,1000,50.0,4,1970.0,,2.0,,179000.0,Brussels,3580.0
1.0,GROUND_FLOOR,1.0,,Brussels,Bruxelles,1000,45.0,6,,,1.0,2.0,215000.0,Brussels,4777.777777777777
1.0,PENTHOUSE,3.0,1.0,Brussels,Bruxelles,1000,150.0,5,,,,3.0,750000.0,Brussels,5000.0
1.0,APARTMENT,1.0,,Brussels,Bruxelles,1000,55.0,3,,2.0,,3.0,189000.0,Brussels,3436.3636363636365
1.0,APARTMENT,,,Brussels,Bruxelles  1,1000,37.0,nan,2013.0,2.0,1.0,,159000.0,Brussels,4297.2972972972975
0.0,APARTMENT_BLOCK,6.0,,Brussels,BRUXELLES,1000,,2,1900.0,2.0,,1.0,745000.0,Brussels,
1.0,APARTMENT,1.0,1.0,Brussels,Bruxelles,1000,60.0,nan,,,1.0,,165000.0,Brussels,2750.0
1.0,APARTMENT,2.0,2.0,Brussels,Bruxelles,1000,,nan,,2.0,2.0,5.0,385000.0,Brussels,
1.0,TRIPLEX,5.0,3.0,Brussels,Bruxelles,1000,,6,,2.0,5.0,5.0,1695000.0,Brussels,
1.0,APARTMENT,2.0,,Brussels,Bruxelles ville,1000,115.0,nan,,,,7.0,690000.0,Brussels,6000.0
1.0,APARTMENT,1.0,,Brussels,Bruxelles,1000,,3,,2.0,,1.0,179000.0,Brussels,
0.0,APARTMENT_BLOCK,5.0,3.0,Brussels,Bruxelles,1000,220.0,2,,2.0,,,340000.0,Brussels,1545.4545454545455
1.0,APARTMENT,3.0,,Brussels,Bruxelles ville,1000,135.0,nan,,,,7.0,745000.0,Brussels,5518.518518518518
0.0,HOUSE,,3.0,Brussels,Bruxelles,1000,,5,,2.0,3.0,5.0,1150000.0,Brussels,
1.0,APARTMENT,2.0,1.0,Brussels,Bruxelles,1000,,4,1901.0,,1.0,1.0,195000.0,Brussels,
0.0,HOUSE,1.0,1.0,Brussels,Brussel,1000,,4,,,1.0,,1095000.0,Brussels,
1.0,APARTMENT,2.0,1.0,Brussels,Bruxelles,1000,,4,,,,,389000.0,Brussels,
1.0,APARTMENT,2.0,2.0,Brussels,Bruxelles,1000,235.0,5,,,,3.0,975000.0,Brussels,4148.936170212766
1.0,APARTMENT,1.0,1.0,Brussels,Bruxelles,1000,,4,2025.0,,,,299000.0,Brussels,
0.0,HOUSE,3.0,,Brussels,Brussels,1000,130.0,6,,2.0,,2.0,495000.0,Brussels,3807.6923076923076
1.0,LOFT,,3.0,Brussels,Bruxelles,1000,,nan,,2.0,3.0,4.0,495000.0,Brussels,
1.0,APARTMENT,3.0,1.0,Brussels,Bruxelles,1000,,4,,,2.0,5.0,735000.0,Brussels,
1.0,KOT,1.0,,Brussels,Bruxelles,1000,,5,,,1.0,7.0,165000.0,Brussels,
0.0,MIXED_USE_BUILDING,1.0,,Brussels,Bruxelles,1000,,2,,,,,245000.0,Brussels,
1.0,APARTMENT,1.0,,Brussels,Bruxelles,1000,50.0,nan,,,1.0,1.0,90000.0,Brussels,1800.0
1.0,FLAT_STUDIO,,1.0,Brussels,Bruxelles,1000,,nan,,,1.0,3.0,125000.0,Brussels,
1.0,FLAT_STUDIO,,1.0,Brussels,Brussel 1,1000,40.0,nan,,4.0,1.0,,195000.0,Brussels,4875.0
0.0,APARTMENT_BLOCK,5.0,,Brussels,Bruxelles,1000,,nan,,,,,350000.0,Brussels,
1.0,APARTMENT,1.0,1.0,Brussels,Bruxelles,1000,,nan,,,1.0,4.0,178000.0,Brussels,
0.0,APARTMENT_BLOCK,7.0,5.0,Brussels,Brussels,1000,395.0,6,,2.0,,,2100000.0,Brussels,5316.455696202532
0.0,HOUSE,4.0,,Brussels,Bruxelles,1000,252.0,nan,,,,,625000.0,Brussels,2480.15873015873
1.0,APARTMENT,1.0,1.0,Brussels,Brussels City,1000,,4,,,1.0,3.0,159000.0,Brussels,
0.0,MIXED_USE_BUILDING,,,Brussels,Bruxelles,1000,,2,,2.0,,,2800000.0,Brussels,
1.0,APARTMENT,,,Brussels,Bruxelles  1,1000,60.0,nan,,1.0,1.0,,240000.0,Brussels,4000.0
0.0,MIXED_USE_BUILDING,,,Brussels,Bruxelles,1000,2500.0,4,,3.0,,,4750000.0,Brussels,1900.0
1.0,PENTHOUSE,2.0,,Brussels,Bruxelles,1000,,nan,,4.0,,,625000.0,Brussels,
1.0,APARTMENT,1.0,1.0,Brussels,Brussels City,1000,,4,,,1.0,4.0,149000.0,Brussels,
1.0,APARTMENT,2.0,1.0,Brussels,Bruxelles,1000,92.0,5,,,,6.0,330000.0,Brussels,3586.9565217391305
1.0,FLAT_STUDIO,,,Brussels,BRUXELLES,1000,28.0,5,,2.0,1.0,2.0,149000.0,Brussels,5321.428571428572
1.0,APARTMENT,2.0,1.0,Brussels,BRUSSEL,1000,97.0,4,,,,4.0,345000.0,Brussels,3556.701030927835
1.0,APARTMENT,,1.0,Brussels,Brussels,1000,69.0,4,,,,4.0,255500.0,Brussels,3702.8985507246375
1.0,APARTMENT,2.0,1.0,Brussels,Bruxelles,1000,90.0,nan,,,1.0,,260000.0,Brussels,2888.8888888888887
1.0,LOFT,2.0,2.0,Brussels,Brussel,1000,,6,,,2.0,5.0,795000.0,Brussels,
1.0,APARTMENT,1.0,,Brussels,Bruxelles,1000,,5,,2.0,1.0,5.0,286000.0,Brussels,
1.0,TRIPLEX,5.0,3.0,Brussels,Brussel,1000,163.0,5,,2.0,,,910000.0,Brussels,5582.82208588957
0.0,HOUSE,3.0,,Brussels,BRUSSEL,1000,250.0,nan,1905.0,,,5.0,790000.0,Brussels,3160.0
1.0,FLAT_STUDIO,,,Brussels,Bruxelles,1000,30.0,4,1955.0,2.0,,4.0,175000.0,Brussels,5833.333333333333
1.0,APARTMENT,1.0,,Brussels,Brussels,1000,80.0,nan,,,,,390000.0,Brussels,4875.0
1.0,APARTMENT,2.0,2.0,Brussels,Bruxelles,1000,,4,,2.0,2.0,1.0,330000.0,Brussels,
1.0,APARTMENT,2.0,,Brussels,Bruxelles,1000,,nan,,2.0,2.0,5.0,450000.0,Brussels,
1.0,FLAT_STUDIO,,,Brussels,BRUXELLES,1000,30.0,4,1962.0,4.0,,1.0,129000.0,Brussels,4300.0
1.0,GROUND_FLOOR,1.0,1.0,Brussels,Bruxelles,1000,,nan,2002.0,,1.0,,215000.0,Brussels,
0.0,APARTMENT_BLOCK,,,Brussels,BRUXELLES,1000,400.0,nan,,,,2.0,1250000.0,Brussels,3125.0
1.0,APARTMENT,1.0,,Brussels,Bruxelles,1000,,nan,,2.0,,3.0,175000.0,Brussels,
1.0,FLAT_STUDIO,,,Brussels,BRUXELLES,1000,50.0,4,1955.0,3.0,,3.0,193000.0,Brussels,3860.0
1.0,KOT,1.0,1.0,Brussels,Brussel,1000,,nan,,,1.0,,140000.0,Brussels,
0.0,MIXED_USE_BUILDING,,,Brussels,BRUXELLES,1000,1042.0,2,,,,8.0,675000.0,Brussels,647.7927063339731
1.0,DUPLEX,2.0,1.0,Brussels,Bruxelles,1000,,5,,2.0,2.0,,420000.0,Brussels,
1.0,FLAT_STUDIO,,,Brussels,BRUXELLES,1000,,6,,2.0,1.0,3.0,260000.0,Brussels,
0.0,APARTMENT_BLOCK,4.0,,Brussels,BRUXELLES,1000,250.0,4,,,,7.0,750000.0,Brussels,3000.0
1.0,APARTMENT,1.0,,Brussels,Bruxelles,1000,65.0,5,2016.0,,,6.0,300000.0,Brussels,4615.384615384615
0.0,EXCEPTIONAL_PROPERTY,5.0,,Brussels,Brussel,1000,,5,1899.0,2.0,,2.0,2090000.0,Brussels,
0.0,MIXED_USE_BUILDING,,2.0,Brussels,Bruxelles,1000,,3,,3.0,3.0,1.0,1200000.0,Brussels,
1.0,FLAT_STUDIO,,,Brussels,Bruxelles,1000,22.0,4,1990.0,,,3.0,135000.0,Brussels,6136.363636363636
1.0,FLAT_STUDIO,,,Brussels,BRUXELLES,1000,,6,,2.0,1.0,3.0,280000.0,Brussels,
1.0,APARTMENT,1.0,1.0,Brussels,Brussel,1000,,4,,,1.0,4.0,225000.0,Brussels,
0.0,APARTMENT_BLOCK,5.0,5.0,Brussels,Bruxelles,1000,,3,,2.0,5.0,1.0,570000.0,Brussels,
0.0,HOUSE,6.0,3.0,Brussels,BRUXELLES,1000,320.0,nan,,,4.0,,625000.0,Brussels,1953.125
0.0,APARTMENT_BLOCK,8.0,,Brussels,BRUSSEL,1000,830.0,nan,,,,,675000.0,Brussels,813.2530120481928
1.0,APARTMENT,1.0,,Brussels,Bruxelles,1000,28.0,nan,,,,3.0,215000.0,Brussels,7678.571428571428
1.0,APARTMENT,,,Brussels,Bruxelles,1000,275.0,1,,2.0,,1.0,690000.0,Brussels,2509.090909090909
1.0,APARTMENT,1.0,,Brussels,Bruxelles,1000,50.0,nan,,,,,225000.0,Brussels,4500.0
1.0,APARTMENT,2.0,1.0,Brussels,Bruxelles,1000,,5,1960.0,2.0,1.0,,359000.0,Brussels,
1.0,KOT,4.0,4.0,Brussels,Bruxelles,1000,20.0,5,,,4.0,,149900.0,Brussels,7495.0
1.0,APARTMENT,2.0,1.0,Brussels,BRUXELLES,1000,120.0,nan,,,,2.0,650000.0,Brussels,5416.666666666667
0.0,APARTMENT_BLOCK,5.0,3.0,Brussels,Bruxelles,1000,209.0,2,,2.0,,,650000.0,Brussels,3110.0478468899523
1.0,FLAT_STUDIO,1.0,,Brussels,Brussel,1000,30.0,5,,,,,175000.0,Brussels,5833.333333333333
1.0,FLAT_STUDIO,,1.0,Brussels,Bruxelles,1000,30.0,4,,,1.0,4.0,148000.0,Brussels,4933.333333333333
1.0,APARTMENT,2.0,1.0,Brussels,BRUXELLES,1000,150.0,nan,,,,2.0,400000.0,Brussels,2666.6666666666665
1.0,GROUND_FLOOR,2.0,,Brussels,Bruxelles,1000,90.0,5,,2.0,,,250000.0,Brussels,2777.777777777778
1.0,FLAT_STUDIO,,1.0,Brussels,Bruxelles,1000,29.0,4,,,,5.0,150000.0,Brussels,5172.413793103448
1.0,FLAT_STUDIO,,1.0,Brussels,Bruxelles,1000,,nan,,,1.0,6.0,185000.0,Brussels,
1.0,APARTMENT,,,Brussels,Bruxelles,1000,42.0,nan,2007.0,2.0,,3.0,175000.0,Brussels,4166.666666666667
0.0,HOUSE,,1.0,Brussels,Bruxelles,1000,,nan,,2.0,2.0,1.0,275000.0,Brussels,
1.0,APARTMENT,2.0,1.0,Brussels,BRUXELLES,1000,190.0,nan,,,,4.0,385000.0,Brussels,2026.3157894736842
1.0,APARTMENT,2.0,1.0,Brussels,LAKEN (BRU.),1000,95.0,nan,,,2.0,,330000.0,Brussels,3473.684210526316
1.0,APARTMENT,2.0,1.0,Brussels,LAKEN (BRU.),1000,113.0,nan,,,2.0,,361000.0,Brussels,3194.690265486726
1.0,PENTHOUSE,2.0,1.0,Brussels,Bruxelles,1000,90.0,3,,2.0,,,325000.0,Brussels,3611.1111111111113
0.0,APARTMENT_BLOCK,12.0,7.0,Brussels,Bruxelles,1000,,4,,2.0,,,3300000.0,Brussels,
1.0,FLAT_STUDIO,,,Brussels,Brussel,1000,30.0,nan,,,,,175000.0,Brussels,5833.333333333333
0.0,MIXED_USE_BUILDING,8.0,5.0,Brussels,Bruxelles,1000,,6,,3.0,4.0,4.0,1050000.0,Brussels,
1.0,APARTMENT,3.0,1.0,Brussels,Bruxelles,1000,,nan,,,1.0,7.0,460000.0,Brussels,
0.0,HOUSE,60.0,,Brussels,Brussels,1000,,4,,3.0,,,730000.0,Brussels,
0.0,MIXED_USE_BUILDING,,,Brussels,Bruxelles,1000,2500.0,4,,2.0,,1.0,1500000.0,Brussels,600.0
0.0,APARTMENT_BLOCK,6.0,,Brussels,Bruxelles,1000,237.0,nan,,,,1.0,1380000.0,Brussels,5822.784810126583
0.0,MIXED_USE_BUILDING,,,Brussels,Bruxelles,1000,,5,,2.0,6.0,,1250000.0,Brussels,
0.0,MIXED_USE_BUILDING,,,Brussels,Bruxelles,1000,,3,,2.0,,1.0,960000.0,Brussels,
0.0,HOUSE,4.0,,Brussels,Bruxelles,1000,205.0,nan,,,,,380000.0,Brussels,1853.658536585366
0.0,APARTMENT_BLOCK,,,Brussels,Brussels,1000,1800.0,nan,,3.0,,,3500000.0,Brussels,1944.4444444444443
0.0,APARTMENT_BLOCK,4.0,3.0,Brussels,Bruxelles,1000,,nan,,,,1.0,1180000.0,Brussels,
0.0,APARTMENT_BLOCK,7.0,7.0,Brussels,Bruxelles,1000,200.0,nan,,,,3.0,1030000.0,Brussels,5150.0
0.0,HOUSE,5.0,2.0,Brussels,Bruxelles,1000,280.0,3,,2.0,,,695000.0,Brussels,2482.1428571428573
0.0,HOUSE,100.0,,Brussels,Brussels,1000,,nan,,4.0,,,13000000.0,Brussels,
1.0,APARTMENT,1.0,1.0,Brussels,SAINT-GILLES,1060,70.0,4,,,,5.0,265000.0,Brussels,3785.714285714286
1.0,FLAT_STUDIO,,1.0,Brussels,Saint-Gilles,1060,32.0,5,,1.0,,3.0,150000.0,Brussels,4687.5
1.0,APARTMENT,1.0,1.0,Brussels,Saint-Gilles - Sint-Gillis,1060,,nan,,2.0,,4.0,275000.0,Brussels,
1.0,DUPLEX,2.0,1.0,Brussels,Saint-Gilles,1060,,6,,2.0,2.0,4.0,580000.0,Brussels,
0.0,MIXED_USE_BUILDING,,1.0,Brussels,Saint-Gilles,1060,1000.0,2,1930.0,3.0,,,1345000.0,Brussels,1345.0
1.0,FLAT_STUDIO,1.0,,Brussels,Saint-Gilles,1060,45.0,5,,,1.0,,259000.0,Brussels,5755.555555555556
0.0,APARTMENT_BLOCK,,,Brussels,Saint-Gilles,1060,475.0,1,1908.0,2.0,,2.0,649000.0,Brussels,1366.3157894736842
1.0,DUPLEX,2.0,1.0,Brussels,Saint-Gilles,1060,135.0,nan,,,,,290000.0,Brussels,2148.1481481481483
1.0,TRIPLEX,3.0,,Brussels,Saint-Gilles,1060,135.0,nan,,,,,290000.0,Brussels,2148.1481481481483
1.0,APARTMENT,1.0,1.0,Brussels,Saint-Gilles,1060,65.0,nan,,,,1.0,275000.0,Brussels,4230.7692307692305
1.0,GROUND_FLOOR,2.0,1.0,Brussels,Saint-Gilles,1060,77.0,5,,,,4.0,275000.0,Brussels,3571.4285714285716
1.0,APARTMENT,2.0,1.0,Brussels,Saint-Gilles,1060,,nan,,,1.0,,495000.0,Brussels,
1.0,DUPLEX,3.0,1.0,Brussels,St-Gilles,1060,,5,,2.0,,4.0,895000.0,Brussels,
0.0,MIXED_USE_BUILDING,4.0,,Brussels,Saint-Gilles,1060,,nan,,,,,395000.0,Brussels,
1.0,FLAT_STUDIO,,1.0,Brussels,SAINT-GILLES,1060,41.0,4,,,1.0,5.0,195000.0,Brussels,4756.09756097561
0.0,HOUSE,3.0,1.0,Brussels,Sint-Gillis,1060,,5,1936.0,2.0,,1.0,675000.0,Brussels,
1.0,DUPLEX,3.0,1.0,Brussels,Saint-Gilles,1060,169.0,nan,,,,3.0,545000.0,Brussels,3224.852071005917
0.0,HOUSE,4.0,,Brussels,SAINT-GILLES,1060,300.0,6,,,,4.0,1095000.0,Brussels,3650.0
1.0,APARTMENT,1.0,1.0,Brussels,Saint-Gilles - Sint-Gillis,1060,,4,,2.0,1.0,4.0,278000.0,Brussels,
0.0,APARTMENT_BLOCK,7.0,,Brussels,Saint-Gilles,1060,230.0,2,,,5.0,1.0,625000.0,Brussels,2717.391304347826
1.0,APARTMENT,1.0,1.0,Brussels,Saint-Gilles,1060,,4,1976.0,,1.0,,176000.0,Brussels,
1.0,APARTMENT,2.0,1.0,Brussels,Saint-Gilles,1060,77.0,3,,,,4.0,240000.0,Brussels,3116.883116883117
1.0,APARTMENT,1.0,,Brussels,Saint-Gilles,1060,55.0,4,,,1.0,5.0,237000.0,Brussels,4309.090909090909
1.0,DUPLEX,2.0,1.0,Brussels,Saint-Gilles,1060,80.0,4,,,,1.0,345000.0,Brussels,4312.5
1.0,FLAT_STUDIO,1.0,,Brussels,Saint-Gilles,1060,,5,1958.0,,,,295000.0,Brussels,
1.0,DUPLEX,2.0,,Brussels,Saint-Gilles,1060,,5,,2.0,,5.0,475000.0,Brussels,
0.0,APARTMENT_BLOCK,,,Brussels,Saint-Gilles,1060,330.0,4,1904.0,2.0,,,790000.0,Brussels,2393.939393939394
0.0,MIXED_USE_BUILDING,5.0,,Brussels,SAINT-GILLES,1060,300.0,nan,,,3.0,1.0,700000.0,Brussels,2333.3333333333335
1.0,APARTMENT,1.0,,Brussels,Saint-Gilles,1060,58.0,nan,,2.0,,3.0,259000.0,Brussels,4465.517241379311
0.0,APARTMENT_BLOCK,,,Brussels,Saint-Gilles,1060,,nan,,2.0,,,675000.0,Brussels,
1.0,APARTMENT,1.0,1.0,Brussels,Saint-Gilles,1060,60.0,3,,,,,245000.0,Brussels,4083.3333333333335
0.0,APARTMENT_BLOCK,,,Brussels,Saint-Gilles,1060,396.0,3,,2.0,,,1195000.0,Brussels,3017.6767676767677
1.0,APARTMENT,1.0,,Brussels,SAINT-GILLES,1060,,nan,,,1.0,4.0,235000.0,Brussels,
0.0,HOUSE,5.0,3.0,Brussels,Saint-Gilles,1060,,4,,2.0,,1.0,650000.0,Brussels,
1.0,APARTMENT,1.0,,Brussels,Saint-Gilles,1060,67.0,nan,,2.0,,1.0,192500.0,Brussels,2873.134328358209
1.0,APARTMENT,1.0,1.0,Brussels,Saint-Gilles,1060,67.0,nan,,,,1.0,192500.0,Brussels,2873.134328358209
1.0,APARTMENT,1.0,,Brussels,Saint-Gilles - Sint-Gillis,1060,,4,1900.0,2.0,1.0,1.0,194000.0,Brussels,
0.0,APARTMENT_BLOCK,9.0,,Brussels,SAINT-GILLES,1060,580.0,4,,,,7.0,980000.0,Brussels,1689.655172413793
0.0,APARTMENT_BLOCK,,,Brussels,Saint-Gilles,1060,,2,,1.0,,1.0,1025000.0,Brussels,
0.0,HOUSE,4.0,1.0,Brussels,Saint-Gilles,1060,180.0,3,,2.0,,,530000.0,Brussels,2944.4444444444443
0.0,APARTMENT_BLOCK,,,Brussels,SAINT-GILLES,1060,,nan,,,,2.0,465000.0,Brussels,
1.0,APARTMENT,1.0,1.0,Brussels,Saint-Gilles,1060,55.0,4,,,,4.0,179000.0,Brussels,3254.5454545454545
1.0,APARTMENT,1.0,1.0,Brussels,Saint-Gilles,1060,52.0,4,,2.0,,,210000.0,Brussels,4038.4615384615386
1.0,LOFT,1.0,1.0,Brussels,Saint-Gilles,1060,119.0,5,,2.0,,,345000.0,Brussels,2899.159663865546
0.0,HOUSE,5.0,4.0,Brussels,Saint-Gilles,1060,,3,,2.0,,2.0,495000.0,Brussels,
1.0,APARTMENT,1.0,1.0,Brussels,Saint-Gilles,1060,60.0,nan,,,1.0,,169000.0,Brussels,2816.6666666666665
0.0,HOUSE,,,Brussels,Saint-Gilles,1060,250.0,nan,,,,,695000.0,Brussels,2780.0
0.0,HOUSE,5.0,2.0,Brussels,Saint-Gilles,1060,292.0,4,,2.0,,,900000.0,Brussels,3082.1917808219177
1.0,FLAT_STUDIO,1.0,,Brussels,St-Gilles,1060,45.0,5,,2.0,1.0,,212500.0,Brussels,4722.222222222223
0.0,APARTMENT_BLOCK,6.0,1.0,Brussels,Saint-Gilles,1060,,nan,,,2.0,1.0,850000.0,Brussels,
0.0,HOUSE,,,Brussels,Saint-Gilles,1060,,nan,1908.0,2.0,,1.0,560000.0,Brussels,
0.0,MIXED_USE_BUILDING,,1.0,Brussels,Saint-Gilles,1060,178.0,3,,,,,530000.0,Brussels,2977.5280898876404
1.0,APARTMENT,1.0,1.0,Brussels,Saint-Gilles,1060,74.0,2,,2.0,,,159000.0,Brussels,2148.6486486486488
1.0,APARTMENT,2.0,1.0,Brussels,Saint-Gilles,1060,105.0,2,,2.0,,,175000.0,Brussels,1666.6666666666667
1.0,APARTMENT,2.0,,Brussels,Saint-Gilles,1060,,nan,,2.0,,1.0,200000.0,Brussels,
1.0,APARTMENT,2.0,,Brussels,Saint-Gilles,1060,90.0,nan,,2.0,1.0,,269000.0,Brussels,2988.8888888888887
1.0,APARTMENT,2.0,,Brussels,Saint-Gilles,1060,100.0,nan,,2.0,1.0,,269000.0,Brussels,2690.0
1.0,FLAT_STUDIO,,,Brussels,Ixelles,1050,39.0,5,2018.0,2.0,,5.0,275000.0,Brussels,7051.282051282052
0.0,APARTMENT_BLOCK,,,Brussels,Elsene,1050,1125.0,5,1925.0,2.0,,3.0,4000000.0,Brussels,3555.5555555555557
1.0,APARTMENT,3.0,,Brussels,Ixelles,1050,213.0,5,1911.0,,,3.0,1550000.0,Brussels,7276.99530516432
1.0,APARTMENT,4.0,2.0,Brussels,Ixelles,1050,,5,1973.0,3.0,,3.0,710000.0,Brussels,
1.0,FLAT_STUDIO,,,Brussels,Ixelles,1050,,6,1973.0,1.0,1.0,5.0,247000.0,Brussels,
0.0,APARTMENT_BLOCK,7.0,,Brussels,Ixelles,1050,185.0,3,,,,1.0,500000.0,Brussels,2702.7027027027025
1.0,DUPLEX,1.0,,Brussels,Elsene,1050,50.0,5,2015.0,,,5.0,310000.0,Brussels,6200.0
1.0,APARTMENT,1.0,,Brussels,Ixelles,1050,60.0,4,,,1.0,5.0,349000.0,Brussels,5816.666666666667
1.0,APARTMENT,1.0,1.0,Brussels,Ixelles,1050,80.0,4,,,,3.0,295000.0,Brussels,3687.5
1.0,FLAT_STUDIO,1.0,,Brussels,Elsene,1050,42.0,5,2015.0,,,5.0,270000.0,Brussels,6428.571428571428
1.0,APARTMENT,2.0,1.0,Brussels,Ixelles,1050,,6,,3.0,1.0,4.0,399000.0,Brussels,
0.0,APARTMENT_BLOCK,,,Brussels,Ixelles,1050,300.0,5,2015.0,2.0,,,1250000.0,Brussels,4166.666666666667
1.0,DUPLEX,2.0,1.0,Brussels,Ixelles,1050,,nan,,3.0,1.0,5.0,345000.0,Brussels,
0.0,APARTMENT_BLOCK,,,Brussels,Ixelles,1050,1352.0,4,1986.0,4.0,,2.0,6400000.0,Brussels,4733.7278106508875
1.0,APARTMENT,1.0,,Brussels,Ixelles,1050,,nan,,3.0,2.0,5.0,295000.0,Brussels,
1.0,FLAT_STUDIO,,1.0,Brussels,Ixelles,1050,37.0,4,,,,1.0,159000.0,Brussels,4297.2972972972975
1.0,APARTMENT,3.0,,Brussels,Bruxelles,1050,135.0,nan,,,,4.0,650000.0,Brussels,4814.814814814815
0.0,APARTMENT_BLOCK,7.0,,Brussels,Ixelles,1050,350.0,3,,,,,700000.0,Brussels,2000.0
0.0,APARTMENT_BLOCK,6.0,,Brussels,Ixelles,1050,400.0,3,,,,,700000.0,Brussels,1750.0
1.0,DUPLEX,1.0,,Brussels,Ixelles,1050,62.0,5,,,1.0,4.0,399000.0,Brussels,6435.4838709677415
1.0,GROUND_FLOOR,,,Brussels,Ixelles,1050,100.0,2,,2.0,,3.0,340000.0,Brussels,3400.0
1.0,APARTMENT,2.0,1.0,Brussels,Ixelles,1050,95.0,2,,,,,290000.0,Brussels,3052.6315789473683
1.0,APARTMENT,1.0,,Brussels,Ixelles,1050,46.0,3,1960.0,,,1.0,159000.0,Brussels,3456.521739130435
1.0,APARTMENT,4.0,4.0,Brussels,Ixelles,1050,400.0,nan,,,,3.0,1795000.0,Brussels,4487.5
0.0,MANSION,7.0,,Brussels,Ixelles,1050,410.0,nan,1900.0,2.0,,,1250000.0,Brussels,3048.7804878048782
1.0,APARTMENT,3.0,1.0,Brussels,BRUXELLES,1050,199.0,nan,,,3.0,,675000.0,Brussels,3391.959798994975
1.0,APARTMENT,1.0,1.0,Brussels,IXELLES,1050,51.0,6,,,,4.0,160000.0,Brussels,3137.2549019607845
1.0,FLAT_STUDIO,1.0,,Brussels,Ixelles,1050,61.0,nan,2026.0,2.0,,,320000.0,Brussels,5245.901639344263
0.0,APARTMENT_BLOCK,5.0,,Brussels,Ixelles,1050,290.0,3,,,,,550000.0,Brussels,1896.551724137931
0.0,APARTMENT_BLOCK,,,Brussels,Ixelles,1050,254.0,nan,,,,,8250000.0,Brussels,32480.314960629923
1.0,FLAT_STUDIO,,,Brussels,Ixelles,1050,,nan,,,,2.0,199000.0,Brussels,
1.0,APARTMENT,,,Brussels,Elsene,1050,61.0,2,,4.0,,,320000.0,Brussels,5245.901639344263
1.0,APARTMENT,4.0,1.0,Brussels,Bruxelles,1050,,nan,,,1.0,4.0,315000.0,Brussels,
1.0,FLAT_STUDIO,1.0,1.0,Brussels,Ixelles,1050,,nan,,,1.0,2.0,200000.0,Brussels,
1.0,APARTMENT,2.0,,Brussels,Ixelles,1050,,nan,,,1.0,5.0,485000.0,Brussels,
1.0,APARTMENT,2.0,1.0,Brussels,Ixelles,1050,,nan,,,1.0,2.0,180000.0,Brussels,
0.0,MIXED_USE_BUILDING,22.0,,Brussels,Ixelles,1050,1650.0,nan,1920.0,2.0,,,6500000.0,Brussels,3939.3939393939395
1.0,APARTMENT,4.0,1.0,Brussels,Bruxelles,1050,,nan,,,1.0,4.0,343000.0,Brussels,
0.0,HOUSE,4.0,3.0,Brussels,Ixelles,1050,,nan,,,3.0,,730000.0,Brussels,
1.0,APARTMENT,2.0,,Brussels,Ixelles,1050,,5,2024.0,,2.0,6.0,625000.0,Brussels,
1.0,APARTMENT,2.0,1.0,Brussels,Ixelles,1050,,nan,,,1.0,1.0,150000.0,Brussels,
0.0,HOUSE,4.0,1.0,Brussels,Ixelles,1050,,nan,,,,1.0,250000.0,Brussels,
0.0,HOUSE,,,Brussels,Ixelles,1050,1100.0,2,,2.0,,,4500000.0,Brussels,4090.909090909091
1.0,FLAT_STUDIO,,1.0,Brussels,Ixelles,1050,56.0,nan,,2.0,1.0,,399000.0,Brussels,7125.0
1.0,APARTMENT,2.0,,Brussels,Elsene,1050,,nan,,,,,560000.0,Brussels,
0.0,HOUSE,3.0,1.0,Brussels,Elsene,1050,,nan,,,,,780000.0,Brussels,
1.0,APARTMENT,1.0,1.0,Brussels,Ixelles,1050,,nan,,,1.0,4.0,175000.0,Brussels,
1.0,FLAT_STUDIO,,1.0,Brussels,Ixelles,1050,,nan,,,,1.0,100000.0,Brussels,
0.0,MIXED_USE_BUILDING,6.0,,Brussels,Ixelles,1050,,nan,,,,,1100000.0,Brussels,
1.0,FLAT_STUDIO,,,Brussels,Ixelles,1050,,nan,,,,1.0,90000.0,Brussels,
1.0,APARTMENT,1.0,,Brussels,Ixelles,1050,38.0,6,,,,1.0,135000.0,Brussels,3552.6315789473683
1.0,GROUND_FLOOR,1.0,,Brussels,Ixelles,1050,55.0,4,,2.0,,2.0,269000.0,Brussels,4890.909090909091
1.0,APARTMENT,1.0,,Brussels,Brussels,1050,,6,,1.0,,5.0,245000.0,Brussels,
1.0,FLAT_STUDIO,,1.0,Brussels,Ixelles,1050,35.0,5,,,,4.0,229000.0,Brussels,6542.857142857143
1.0,APARTMENT,3.0,1.0,Brussels,Bruxelles,1050,,nan,,3.0,2.0,4.0,585000.0,Brussels,
0.0,EXCEPTIONAL_PROPERTY,3.0,1.0,Brussels,Elsene,1050,,4,,1.0,5.0,3.0,749999.0,Brussels,
1.0,FLAT_STUDIO,,,Brussels,Ixelles,1050,50.0,nan,1966.0,,,2.0,240000.0,Brussels,4800.0
